,objid,crowded,badbkgmatch,ra,dec,l,b,nmatches,nreject,nbands,i1_fluxtype,i2_fluxtype,i3_fluxtype,i4_fluxtype,m1_fluxtype,i1_fluxflag,i2_fluxflag,i3_fluxflag,i4_fluxflag,m1_fluxflag,i1_softsatflag,i2_softsatflag,i3_softsatflag,i4_softsatflag,i1_f_ap2,i1_df_ap2,i2_f_ap2,i2_df_ap2,i3_f_ap2,i3_df_ap2,i4_f_ap2,i4_df_ap2,m1_f_psf,m1_df_psf,i1_extfrac,i2_extfrac,i3_extfrac,i4_extfrac,m1_extfrac,i1_brtfrac,i2_brtfrac,i3_brtfrac,i4_brtfrac,m1_brtfrac,i1_snr,i2_snr,i3_snr,i4_snr,m1_snr,i1_seflags,i2_seflags,i3_seflags,i4_seflags,m1_dflag,m1_sflag,i1_meannoise,i2_meannoise,i3_meannoise,i4_meannoise,m1_meannoise,smid,regid,irac_obstype,mips_obstype,i1_coverage,i2_coverage,i3_coverage,i4_coverage,m1_coverage,twomass_key,twomass_assoc,twomass_ra,twomass_dec,j,dj,h,dh,k,dk,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist,i1_app_mag,i1_ABS_MAG,i2_app_mag,i2_ABS_MAG,i3_app_mag,i3_ABS_MAG,i4_app_mag,i4_ABS_MAG,m1_app_mag,m1_ABS_MAG
9405,SSTSL2 J065251.81-234517.5,0,0,103.215889,-23.754863,234.463054,-10.289057,1,0,7,1,1,1,1,1,2,2,0.0,0,0,0,0,0.0,0,1044.0,3.545,706.6,3.844,488.0,12.48,292.8,13.12,664.6,80.07,0.0,0.0,0.0,0.0,0.0,0.95,1.02,0.0,0.0,0.0,286.2,199.4,49.3,25.6,8.3,0,0,0.0,0,N,1,0.9089,1.286,5.006,5.184,52.37,40026650,40026650-0,0,0,3.81,4.06,4.02,3.66,38.17,244296220.0,1,103.2158,-23.75486,1920.0,51.27,2134.0,72.72,1757.0,95.48,Gaia DR3 2922572520193788160,103.21582453811,-23.7548535315,0.0,0.0,2.0,1636148068921376768,2922572520193788160,133632771,0.049,0.0839,1.1924,0.1089,10.9476,4.435,-2.785,0.064,3.451,0.105,0.0328,-0.0568,-0.1851,0.1016,0.0499,0.1192,-0.0781,0.1867,0.1246,0.037,597,0,592,5,0.3929,634.98,0.0,0.0,31,False,1.253,,,,,,,,69,27,0.145947,72,0.007868,151.5,0,0,1.011,0,591,1305.8755,1.49827,871.591,17.897612,0.003024,63,225.12,6.10136,36.8967,19.457506,0.029558,65,1727.24,6.72353,256.894,16.654516,0.00567,1.495,1.0,0.0,0.0,0.0,0,2.80299,1.559895,1.243095,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.99885,3427.1,3422.5,3432.5,4.0213,4.0102,4.0398,-0.4431,-0.466,-0.4079,716.259,707.4452,726.834,1.2326,1.2096,1.2533,0.7883,0.7734,0.8016,0.5148,0.5059,0.5228,MARCS,103.21583806276,-23.75486886841,1.037875,1.689244,0.0259,0.21512,13.574628101338337,4.299277641115344,13.513436110025367,4.238085649802374,13.430695045877252,4.155344585654259,13.351225418827212,4.075874958604219,10.082397046812769,0.8070465865897756
9411,SSTSL2 J023021.33+723926.5,0,0,37.588879,72.657373,130.235195,11.203322,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,1213.0,3.421,1042.0,5.455,965.5,10.07,1234.0,15.63,3916.0,129.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.9,197.9,111.5,101.4,30.2,0,0,0.0,0,N,1,0.8107,1.069,3.214,4.56,75.21,40046501,40046501-2,0,0,4.92,2.9,4.86,2.9,10.44,762604273.0,1,37.58895,72.6574,1563.0,64.79,2342.0,103.5,2729.0,108.1,Gaia DR3 546631723397587072,37.58894848245,72.6574028679,0.0,0.0,141.0,1636148068921376768,546631723397587072,566384049,0.0924,0.0937,1.2844,0.1176,10.9178,2.161,-1.641,0.117,-1.407,0.125,-0.0654,0.1068,-0.3415,0.039,-0.0381,0.0099,-0.2027,-0.0035,0.1593,-0.152,420,0,420,0,2.2176,504.12,0.325,0.97745,31,False,1.289,,,,,,,,48,27,0.183546,56,0.03996,20.55,0,0,1.077,0,486,916.06705,4.50761,203.227,18.282549,0.006011,54,220.711,9.7876,22.55,19.478985,0.048229,52,1111.16,16.1293,68.8905,17.13346,0.016207,1.454,0.0,1.0,0.0,1.0,0,2.345526,1.196436,1.14909,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999561,3541.8,3534.6,3546.8,4.4504,4.427,4.4769,-0.3038,-0.3211,-0.2868,631.4993,611.0584,651.565,1.4611,1.4248,1.5017,0.953,0.9289,0.9797,0.5788,0.5656,0.5937,PHOENIX,37.58897294432,72.65740912178,1.903417,2.027561,-0.1502,0.130847,13.411727345837512,4.40986297839823,13.091700895363669,4.089836527924387,12.689863905595494,3.6879995381562125,11.78936520055004,2.7875008331107587,8.156691181341749,-0.8451731860975329
9414,SSTSL2 J225403.34+623718.0,0,0,343.51393,62.621689,109.892008,2.760066,1,0,7,1,1,1,1,1,2,2,0.0,0,0,0,0,0.0,0,2841.0,4.475,2216.0,4.545,2062.0,11.55,1899.0,16.61,4412.0,109.5,0.0,0.0,0.0,0.0,0.0,0.95,1.02,0.0,0.29,0.0,620.2,534.0,191.0,143.4,40.3,3,0,0.0,0,N,1,1.02,1.117,4.474,5.965,59.16,30002711,30002711-32664,0,0,5.75,4.07,7.18,3.95,9.49,109298925.0,1,343.514,62.62169,2446.0,78.84,3905.0,118.7,3568.0,108.4,Gaia DR3 2207264683618544640,343.5139723572,62.62166723157,0.0,0.0,142.0,1636148068921376768,2207264683618544640,1083395841,0.085,0.09,1.0785,0.0988,10.9115,2.419,-1.22,0.113,-2.089,0.12,-0.2453,-0.0732,-0.1806,-0.0853,0.2245,-0.1074,-0.0147,-0.06,0.0173,-0.3292,335,0,332,3,0.7729,374.6,0.32,1.3403,31,False,1.23,,,,,,,,39,24,0.185525,41,0.04758,57.87,0,0,1.029,0,340,1275.57565,4.24906,300.202,17.923101,0.004547,34,173.356,11.6523,14.8774,19.741192,0.073032,34,1750.9,20.2559,86.4391,16.639742,0.013117,1.509,0.0,34.0,0.0,34.0,0,3.10145,1.81809,1.28336,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999982,3682.8,3633.3,3713.8,4.0997,4.0349,4.2437,-0.3388,-0.3819,-0.3052,571.7174,468.4354,614.2088,3.1984,3.1335,3.2631,2.0499,2.0059,2.0935,1.2154,1.1919,1.2377,PHOENIX,343.51398414892,62.621676517,1.819832,1.916255,-0.3171,0.105159,12.487701263696607,3.701794213688819,12.272445802631452,3.486538752623664,11.866022948515285,3.080115898507497,11.321340687950554,2.5354336379427664,8.027209129749117,-0.7586979202586708
9420,SSTSL2 J054242.59-095839.8,0,0,85.677497,-9.977742,214.243363,-19.751364,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,1507.0,3.533,1146.0,3.854,845.2,10.4,898.0,15.22,1231.0,143.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,320.1,80.8,65.4,8.6,0,0,0.0,0,N,1,0.855,1.106,3.514,5.421,86.0,40044081,40044081-15,0,0,4.8,4.11,3.82,2.73,10.57,1308441464.0,1,85.67761,-9.977618,2128.0,76.44,2813.0,82.91,2662.0,100.5,Gaia DR3 3011906117660968320,85.67761607705,-9.97764709952,0.0,0.0,62.0,1636148068921376768,3011906117660968320,525503850,0.1372,0.1351,2.1221,0.1946,10.9022,2.016,0.764,0.174,-1.865,0.157,0.0222,0.01,-0.3305,0.0045,-0.2071,0.0448,-0.5558,0.0368,0.2163,-0.0697,368,0,365,3,0.6017,475.06,0.682,3.1697,95,False,,1.1567,0.0366,-0.075,-0.17,0.009,-0.119,0.2,42,21,0.250315,43,0.01027,15.65,0,0,1.022,0,360,761.87428,1.45431,523.872,18.482658,0.003448,35,48.8591,5.76844,8.47007,21.116179,0.128215,40,1188.28,10.0582,118.14,17.060602,0.009937,1.624,0.0,0.0,0.0,0.0,0,4.055576,2.63352,1.422056,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999998,3220.3,3204.4,3238.0,4.4855,4.4583,4.5123,0.4194,0.3915,0.4474,358.7922,349.6915,370.345,2.2581,2.1872,2.3489,1.3221,1.2802,1.3768,0.991,0.9633,1.0272,MARCS,85.67761262911,-9.97763880979,2.837656,2.58323,-0.0689,0.543108,13.176096217217365,5.401881251792155,12.988408648694008,5.214193683268798,12.83434587993334,5.060130914508129,12.134462258124836,4.360247292699626,9.41315275684121,1.6389377914159997
9425,SSTSL2 J053530.53-042250.7,0,0,83.877222,-4.38076,208.087747,-18.873233,1,0,7,1,1,1,1,1,2,2,0.0,0,1,0,0,0.0,0,1024.0,3.567,846.9,3.496,603.7,10.57,541.3,12.86,2265.0,151.0,0.0,0.0,0.0,0.0,1.01,1.02,0.98,0.0,0.0,0.0,326.1,270.3,75.6,63.9,15.0,0,0,0.0,0,N,1,0.9239,1.211,4.066,6.173,89.09,40044081,40044081-103,0,0,4.07,5.94,4.21,6.13,11.42,1194803087.0,1,83.87723,-4.380747,1333.0,44.2,1705.0,84.78,1560.0,53.17,Gaia DR3 3209641154930980736,83.87724265463,-4.38075135289,0.0,0.0,63.0,1636148068921376768,3209641154930980736,606610338,0.1658,0.1344,2.8489,0.2614,10.8985,1.258,0.972,0.229,0.799,0.173,0.2929,-0.1598,0.066,-0.1982,0.1343,-0.0593,-0.2795,0.1019,0.089,0.0257,464,0,463,1,-0.2399,590.84,0.761,2.6263,95,False,,1.0923,0.0426,-0.035,-0.223,0.022,-0.054,0.163,53,18,0.318368,58,0.02559,115.6,0,0,0.991,0,457,553.65373,1.31892,419.777,18.829271,0.003779,30,65.4579,6.33744,10.3288,20.798637,0.105155,47,858.126,10.1682,84.3933,17.414019,0.013409,1.668,0.0,1.0,0.0,0.0,0,3.384619,1.969366,1.415253,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999998,2854.3,2841.4,2868.4,4.6575,4.6275,4.7032,0.7821,0.7658,0.7925,256.4724,242.1523,265.9433,0.5818,0.4893,0.6841,0.3297,0.2768,0.3876,0.2774,0.2349,0.3249,MARCS,83.87723832259,-4.38075490236,3.664041,2.800842,0.0377,0.08041,13.595629456404414,6.55042627724781,13.31678986060598,6.271586681449376,13.199691661250348,6.154488482093745,12.684058032065444,5.638854852908841,8.751127373297374,1.7059241941407706
9473,SSTSL2 J181224.78+633001.6,0,0,273.103252,63.500461,92.943616,28.38339,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,468.3,1.451,309.3,1.494,182.3,2.96,146.2,5.889,403.1,11.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,220.5,68.2,30.3,35.8,0,0,0.0,0,N,1,0.384,0.6685,2.179,2.885,8.792,40039600,40039600-0,0,0,13.89,13.88,10.18,5.8,70.47,687404559.0,1,273.1033,63.50051,868.6,41.6,1064.0,68.58,799.5,76.58,Gaia DR3 2160839591838285440,273.10328371979,63.50040873216,0.0,0.0,112.0,1636148068921376768,2160839591838285440,928345957,0.0917,0.0853,1.0352,0.096,10.7874,9.261,-0.547,0.13,-9.245,0.123,-0.0695,-0.2791,0.1698,0.0881,0.1243,-0.013,-0.1216,-0.2991,-0.2612,-0.0008,303,0,302,1,-0.6097,294.3,0.0,0.0,31,False,1.314,,,,,,,,35,24,0.181929,41,0.02718,172.4,0,0,0.974,0,310,1157.62635,1.71139,676.426,18.028446,0.003189,35,278.975,10.7563,25.936,19.224627,0.041955,35,1278.3,13.8803,92.0946,16.981312,0.01238,1.345,0.0,0.0,0.0,0.0,0,2.243315,1.19618,1.047134,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.99987,3735.8,3722.8,3748.0,4.6266,4.6057,4.6512,-0.1094,-0.2026,-0.0243,710.8201,682.5183,732.7397,0.683,0.6566,0.7085,0.4671,0.4489,0.4848,0.2727,0.2625,0.2826,MARCS,273.10328917206,63.50044982239,2.062963,1.981096,-0.0043,0.19494,14.445068953548745,5.186270453861148,14.410420392764486,5.151621893076889,14.499777929246589,5.240979429558992,14.105284668238493,4.846486168550896,10.625265893786873,1.366467394099276
9482,SSTSL2 J053907.56-021214.4,0,0,84.781502,-2.204005,206.495385,-17.067908,1,0,7,1,1,1,1,1,2,2,2.0,0,0,0,0,0.0,0,1609.0,1.176,1509.0,1.786,1151.0,6.362,1214.0,6.384,2365.0,48.07,0.0,0.0,0.0,0.0,0.0,1.02,1.02,1.02,0.0,0.0,1399.6,822.6,245.8,256.5,49.2,3,3,0.0,0,N,1,0.216,0.2198,1.301,1.31,32.58,40044081,40044081-129,0,0,2.11,3.35,3.01,6.05,27.42,108071989.0,1,84.78152,-2.204044,1563.0,43.19,1914.0,68.76,1948.0,86.12,Gaia DR3 3216515512079141248,84.78154355494,-2.20404231853,0.0,0.0,117.0,1636148068921376768,3216515512079141248,1608009947,0.204,0.1828,2.712,0.2517,10.7743,1.807,1.681,0.235,0.662,0.206,-0.1556,0.0581,-0.3183,0.2234,-0.2871,0.2089,-0.6634,0.0399,0.3425,-0.1221,376,0,374,2,0.5115,477.33,0.933,3.3954,95,False,,1.1239,0.0469,-0.156,-0.002,0.062,0.038,0.032,43,21,0.356611,45,0.08368,177.4,0,0,1.018,0,372,522.40503,1.74232,299.833,18.89235,0.00455,38,54.2671,5.15361,10.5299,21.0022,0.103147,41,799.407,10.5561,75.7294,17.490974,0.014827,1.634,0.0,1.0,0.0,1.0,0,3.511225,2.10985,1.401375,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999999,3103.8,3101.0,3109.1,3.8941,3.8707,4.0118,0.4891,0.4756,0.4965,651.8447,581.9024,666.0533,1.9797,1.923,2.1073,1.1476,1.1156,1.2228,0.859,0.8358,0.9067,PHOENIX,84.78153607691,-2.20404526287,3.821977,3.422482,-0.1385,0.200986,13.10498923775637,4.034268544118202,12.68964709333346,3.618926399695292,12.499056291809548,3.4283355981713797,11.807106382945001,2.7363856893068323,8.704220026484924,-0.3665006671532449
9521,SSTSL2 J224819.67+614624.3,0,1,342.08196,61.773427,108.914842,2.299042,1,0,7,1,1,1,1,1,2,2,0.0,0,0,0,0,0.0,0,1645.0,4.0,1090.0,3.654,655.8,10.24,636.8,11.6,6286.0,127.5,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0.0,0.0,0.0,416.5,316.6,86.7,74.6,49.3,3,2,0.0,0,N,1,1.077,1.262,4.321,6.469,71.76,30002711,30002711-31941,0,0,6.01,7.07,6.11,8.24,11.19,768664912.0,1,342.082,61.77343,2230.0,71.9,3398.0,109.5,2998.0,82.83,Gaia DR3 2207078277737742208,342.08191730355,61.77339451791,0.0,0.0,134.0,1636148068921376768,2207078277737742208,1502344051,0.0898,0.0893,1.1181,0.1046,10.6889,4.389,-2.363,0.123,-3.699,0.12,-0.1167,-0.0457,0.0719,-0.177,0.1915,-0.1828,-0.1023,-0.1548,-0.0281,-0.2243,324,0,324,0,0.7645,411.93,0.466,2.7601,95,False,,1.2204,0.0243,-0.006,0.039,0.002,-0.038,0.064,38,27,0.187124,43,0.007609,78.2,0,0,1.029,0,323,1313.70506,2.9411,446.672,17.891123,0.003674,37,171.876,5.91241,29.0703,19.750505,0.037453,34,1731.99,12.7135,136.233,16.651531,0.00882,1.449,0.0,0.0,0.0,1.0,0,3.098974,1.859383,1.239592,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999973,3721.3,3698.4,3741.4,4.0557,4.0269,4.0981,-0.3463,-0.3738,-0.3215,641.1074,621.2508,660.0836,3.0639,3.0167,3.1034,1.9811,1.9498,2.0077,1.1622,1.1454,1.1759,PHOENIX,342.08193950913,61.77341095857,1.964836,1.936188,-0.2073,0.137691,13.08096459228896,4.046310643444951,13.042803947920875,4.008149999076865,13.109816070050664,4.075162121206654,12.507645462969066,3.472991514125056,7.6428619474655966,-1.3917920013784135
9544,SSTSL2 J022942.26+725558.6,0,0,37.426115,72.932948,130.083366,11.440167,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,1241.0,3.174,967.6,4.72,867.1,8.738,1437.0,13.9,4765.0,131.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.8,192.1,101.4,126.8,36.2,0,0,0.0,0,N,1,0.8107,1.069,3.214,4.56,75.21,40046501,40046501-2,0,0,7.15,3.95,6.71,4.45,10.5,762598069.0,1,37.42607,72.93301,1871.0,72.36,2323.0,109.1,1890.0,85.28,Gaia DR3 546654229027037440,37.42604074851,72.93299000092,0.0,0.0,144.0,1636148068921376768,546654229027037440,664637698,0.0892,0.0956,1.2177,0.1144,10.64,2.568,-1.776,0.104,-1.854,0.122,-0.2216,0.2535,-0.3415,0.2113,-0.0945,0.149,-0.2396,-0.1369,0.2605,-0.1717,466,0,465,1,-2.0513,558.1,0.392,1.6301,95,False,,1.1186,0.0266,0.023,0.198,0.023,-0.08,0.028,53,29,0.18139,58,0.01257,157.0,0,0,0.932,0,505,918.1221,1.26416,726.271,18.280115,0.003135,55,99.6405,6.03247,16.5174,20.342453,0.065792,54,1337.28,7.64843,174.844,16.93234,0.007269,1.565,0.0,1.0,0.0,2.0,0,3.410112,2.062338,1.347775,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999996,3316.1,3308.6,3325.6,4.4623,4.4457,4.4811,0.4156,0.4023,0.4298,471.433,458.9489,481.3002,1.5765,1.5315,1.6216,0.9476,0.9202,0.9751,0.7025,0.6842,0.7206,MARCS,37.42606765042,72.93299824179,1.693449,1.98103,-0.1848,0.170344,13.386949894257121,5.019849996354569,13.172130543547828,4.805030645645276,12.806571635325565,4.439471737423013,11.624011179457534,3.2569112815549826,7.943640626733637,-0.42345927116891513
9547,SSTSL2 J205201.99+432713.2,0,0,313.008295,43.453684,84.04638,-0.623153,1,0,7,1,1,1,1,1,2,2,2.0,0,0,0,0,0.0,0,7362.0,6.753,7363.0,9.37,6199.0,19.34,6476.0,17.83,7655.0,84.5,0.0,0.0,0.0,0.0,0.0,1.02,1.02,0.98,0.0,0.0,1052.4,721.1,346.9,417.2,90.6,2,0,0.0,0,N,1,1.119,1.226,4.658,5.86,48.47,30002641,30002641-27566,0,0,3.92,5.9,3.92,5.3,25.17,1142727919.0,1,313.0084,43.45369,3148.0,81.18,4970.0,151.1,5567.0,143.6,Gaia DR3 2066789596287297152,313.00834802167,43.45368118993,0.0,0.0,12.0,1636148068921376768,2066789596287297152,460737692,0.0847,0.0931,1.1293,0.1062,10.63,5.672,-1.781,0.106,-5.386,0.118,0.0405,0.1322,-0.0676,-0.1485,0.1084,-0.163,-0.1589,-0.0996,-0.0086,0.0908,387,0,387,0,-0.2967,423.14,0.0,0.0,31,False,1.198,,,,,,,,45,29,0.167628,49,0.02982,144.8,0,0,0.988,0,390,930.01792,5.49622,169.211,18.266138,0.006983,41,100.806,8.57946,11.7496,20.32983,0.092448,43,1366.38,19.2553,70.9613,16.908966,0.01576,1.578,0.0,1.0,0.0,2.0,0,3.420864,2.063692,1.357172,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999999,3550.7,3524.6,3567.0,3.9873,3.9769,4.0859,-0.2164,-0.2412,-0.1968,475.0058,420.3965,486.2169,4.3146,4.2229,4.4173,2.6207,2.5611,2.6857,1.6716,1.6418,1.7036,PHOENIX,313.00835892379,43.45370512635,1.709733,1.902651,0.1049,0.138933,11.453889815227324,3.070395252443868,10.968733191580679,2.5852386287972227,10.670940510005096,2.2874459472216397,9.989385999589757,1.605891436806301,7.428934901583801,-0.9545596611996547
9554,SSTSL2 J205629.48+431453.5,0,0,314.122837,43.248208,84.410825,-1.375659,1,0,7,1,1,1,1,1,2,2,2.0,0,2,0,0,0.0,0,17600.0,11.52,18200.0,9.637,17980.0,21.68,20790.0,15.08,34590.0,92.59,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0.95,0.0,1.11,1373.1,1677.7,706.0,1242.9,373.6,3,2,0.0,0,N,-1,1.045,1.111,4.351,5.482,48.27,30002641,30002641-26845,0,0,8.96,14.92,10.49,15.41,23.77,1131314291.0,1,314.1229,43.24822,3816.0,101.9,8535.0,220.1,10740.0,217.7,Gaia DR3 2162088598391364608,314.12293465814,43.24819609026,0.0,0.0,8.0,1636148068921376768,2162088598391364608,207054038,0.1059,0.1183,1.4422,0.1359,10.6129,3.679,-1.419,0.146,-3.395,0.168,0.0304,0.244,-0.2116,-0.0867,0.0404,-0.055,-0.3381,-0.1808,-0.0848,0.0178,410,0,409,1,-0.6063,527.63,0.58,2.5803,95,False,,1.1214,0.034,-0.123,0.113,-0.152,0.122,0.023,47,28,0.237375,48,0.03312,75.53,0,0,0.978,0,412,810.81462,5.14121,157.709,18.415064,0.007415,42,79.8895,6.95671,11.4838,20.582317,0.094586,48,1212.59,26.7484,45.3333,17.03861,0.024246,1.594,0.0,1.0,0.0,1.0,0,3.543707,2.167253,1.376453,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999999,3787.0,3742.8,3830.1,4.0516,4.0388,4.0755,-0.6107,-0.6933,-0.4668,412.9583,397.0073,438.1274,5.6903,5.6071,5.7703,3.5763,3.5177,3.6317,2.0536,2.0257,2.0811,PHOENIX,314.12294331554,43.24821117713,2.366996,2.731419,0.0236,0.259645,10.50759767846857,2.4280666816179313,9.986191722809748,1.9066607259591084,9.514770382391005,1.4352393855403651,8.723016876464424,0.6434858796137846,5.791421484133597,-2.2881095127170425
9561,SSTSL2 J124548.50-552643.6,0,0,191.452084,-55.445459,302.126974,7.417491,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,4805.0,8.447,4435.0,6.966,4730.0,19.69,4819.0,15.74,8904.0,47.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.3,590.5,209.2,336.2,187.9,0,0,0.0,0,P,2,0.9222,1.236,3.788,5.421,33.58,40017170,40017170-0,0,0,4.18,3.69,4.05,4.07,63.88,889718564.0,1,191.4522,-55.44543,2414.0,66.71,3970.0,95.07,5186.0,124.2,Gaia DR3 6073365953080133504,191.45218430044,-55.44543041695,0.0,0.0,27.0,1636148068921376768,6073365953080133504,1656725343,0.0445,0.0637,0.8936,0.0843,10.6036,6.654,-6.651,0.063,-0.203,0.094,0.5071,-0.2316,0.1429,0.0082,-0.1419,-0.0248,-0.2443,0.0301,0.0705,0.5781,789,0,778,11,1.5886,875.82,0.134,0.50703,31,False,1.287,,,,,,,,90,26,0.143202,96,0.1309,66.23,0,0,1.04,0,758,1708.68247,8.703,196.333,17.605713,0.006178,79,380.878,9.00244,42.3083,18.886578,0.025814,86,2076.15,31.7992,65.2892,16.454752,0.017054,1.438,0.0,2.0,0.0,2.0,0,2.431826,1.280865,1.150961,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.99968,3570.3,3436.8,3688.0,4.1239,4.0353,4.2237,-0.5953,-1.0724,-0.3365,669.4636,457.4505,769.9909,1.3331,1.2268,1.4258,0.8907,0.8187,0.9554,0.5118,0.4696,0.5519,PHOENIX,191.45223641424,-55.44542951382,1.000424,1.522815,0.5764,0.229199,11.917145867992536,2.7885110250977867,11.519136132353072,2.3905012894583226,10.964591749039501,1.8359569061447516,10.310260784040077,1.1816259411453274,7.26483501085287,-1.8637998320418792
9563,SSTSL2 J054251.72-095741.4,0,1,85.715501,-9.961504,214.24483,-19.710587,1,0,7,1,1,1,1,1,2,2,2.0,0,2,0,0,0.0,0,12710.0,8.906,9790.0,8.409,6508.0,20.5,4648.0,11.78,51420.0,168.9,0.0,0.0,0.0,0.0,0.0,0.95,1.02,0.98,0.0,0.96,1293.3,1043.1,277.1,415.2,304.4,0,0,0.0,0,N,-1,0.8464,1.109,3.566,5.401,85.57,40044081,40044081-22,0,0,3.84,8.19,3.96,7.68,10.72,1308456636.0,1,85.71562,-9.961378,5976.0,154.1,14890.0,315.4,16260.0,314.6,Gaia DR3 3011895878459343616,85.71561935544,-9.96141498333,0.0,0.0,82.0,1636148068921376768,3011895878459343616,1582419942,0.1657,0.1541,2.1683,0.2046,10.5976,1.552,0.394,0.213,-1.502,0.175,0.0215,-0.0282,-0.4597,-0.002,-0.068,0.0099,-0.621,0.1729,0.1461,0.0466,379,0,376,3,1.1965,528.56,0.897,4.806,95,False,,1.1183,0.042,-0.041,-0.165,-0.023,-0.068,0.165,43,20,0.308553,45,0.02804,145.5,0,0,1.043,0,367,656.23413,5.68023,115.53,18.64472,0.009793,33,53.1911,6.71749,7.91831,21.023945,0.137146,42,1144.5,27.0038,42.3829,17.101355,0.025895,1.825,0.0,0.0,0.0,1.0,0,3.92259,2.379225,1.543365,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,1.0,3841.8,3799.7,3892.8,4.0595,4.049,4.074,-0.5925,-0.6842,-0.4728,282.9704,270.4388,297.6558,7.6545,7.5599,7.751,4.6858,4.6205,4.7563,2.7281,2.6961,2.7598,PHOENIX,85.7156175783,-9.96140830976,3.484484,2.897919,0.0437,0.528021,10.861015471618924,3.6023104280786207,10.659413463264592,3.400708419724289,10.618125740221975,3.3594206966816724,10.34948780133741,3.0907827577971076,5.360967708402395,-1.8977373351379079
